UNIT NBR;MOVE KIND;CARRIER VISIT;CA;LOAI PTVT;LOAI CAU BEN;STS QUAY;TIME STS QUAY;GAP DELAY;REASON;TIME COMPLETED;PUT CHE NAME;TIME OF FETCH;FETCH CHE NAME;CARRY CHE NAME;FROM POSITION;TO POSITION;UNIT TYPE ISO;UNIT VGM VERIFIED;LINE OP;STS YARD;STS YARD TIME;STS CARRY;STS CARRY START TIME;STS CARRY END TIME;RESTOW REASON
MRKU5058884;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:51:30;2;;2026-05-28 8:57:30;RTG01;2026-05-28 8:51:30;QC04;TT08;V-HN06W22A70-999999;Y-CMIT-1J22G.1;45G1;FCL;MAE;RTG01;28/08:57;TT08;2026-05-28 8:51:30;2026-05-28 8:57:30;
HAMU4392521;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:52:30;1;;2026-05-28 8:57:30;RTG14;2026-05-28 8:52:30;QC04;TT25;V-HN06W22A70-999999;Y-CMIT-2G06F.4;45G1;FCL;HLC;RTG14;28/08:57;TT25;2026-05-28 8:52:30;2026-05-28 8:57:30;
MRKU3751246;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 8:45:30;2;;2026-05-28 8:57:30;RTG02;2026-05-28 8:45:30;QC01;TT09;V-AT17W22A60-999999;Y-CMIT-3C34C.5;45G1;FCL;MAE;RTG02;28/08:57;TT09;2026-05-28 8:45:30;2026-05-28 8:57:30;
MRKU4430127;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:52:30;3;;2026-05-28 8:57:30;RTG05;2026-05-28 8:52:30;QC07;TT20;V-AT17W22A60-999999;Y-CMIT-3F26B.5;45G1;FCL;MAE;RTG05;28/08:57;TT20;2026-05-28 8:52:30;2026-05-28 8:57:30;
TIIU5788121;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:57:30;2;;2026-05-28 8:57:30;QC05;2026-05-28 8:54:30;EH01;TT30;Y-CMIT-4Z10D.2;V-LS01C621N-140584;45G1;MTY;ZIM;EH01;28/08:54;TT30;2026-05-28 8:54:30;2026-05-28 8:57:30;
HAMU2666120;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:48:30;1;;2026-05-28 8:57:30;RTG03;2026-05-28 8:48:30;QC06;TT27;V-HN02W22A69-999999;Y-CMIT-2F02B.3;45G1;FCL;HLC;RTG03;28/08:57;TT27;2026-05-28 8:48:30;2026-05-28 8:57:30;
TXGU6835746;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:47:30;6;WAITING;2026-05-28 8:55:30;RTG15;2026-05-28 8:47:30;QC04;TT02;V-HN06W22A70-999999;Y-CMIT-4E02G.1;45G1;FCL;HLC;RTG15;28/08:55;TT02;2026-05-28 8:47:30;2026-05-28 8:55:30;
MRSU0210425;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:48:30;1;;2026-05-28 8:55:30;RTG07;2026-05-28 8:48:30;QC03;TT16;V-DN25W22A53-999999;Y-CMIT-3B35E.5;22G1;FCL;MAE;RTG07;28/08:55;TT16;2026-05-28 8:48:30;2026-05-28 8:55:30;
TEMU2548452;GATE OUT;72H07587;D1 28/05/2026;;GATE;;2026-05-28 8:55:30;;;2026-05-28 8:55:30;;2026-05-28 8:55:30;RTG10;;Y-CMIT-3D23D.2;T-72H07587-TIP-S;22G1;FCL;CMA;RTG10;28/08:55;;;;
ZCSU7387777;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:55:30;3;;2026-05-28 8:55:30;QC05;2026-05-28 8:45:30;EH01;TT01;Y-CMIT-4Z10D.4;V-LS01C621N-140184;45G1;MTY;ZIM;EH01;28/08:45;TT01;2026-05-28 8:45:30;2026-05-28 8:55:30;
MRKU6424355;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:49:30;2;;2026-05-28 8:54:30;RTG01;2026-05-28 8:49:30;QC04;TT43;V-HN06W22A70-999999;Y-CMIT-1J18G.1;45G1;FCL;MAE;RTG01;28/08:54;TT43;2026-05-28 8:49:30;2026-05-28 8:54:30;
UASU1076355;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:44:30;2;;2026-05-28 8:54:30;RTG14;2026-05-28 8:44:30;QC07;TT24;V-AT17W22A60-999999;Y-CMIT-2G06D.3;45G1;FCL;HLC;RTG14;28/08:54;TT24;2026-05-28 8:44:30;2026-05-28 8:54:30;
TIIU4888893;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:37:30;2;;2026-05-28 8:54:30;RTG11;2026-05-28 8:37:30;QC07;TT18;V-AT17W22A60-999999;Y-CMIT-2C38G.4;45G1;FCL;MAE;RTG11;28/08:54;TT18;2026-05-28 8:37:30;2026-05-28 8:54:30;
UETU8525553;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 8:48:30;2;;2026-05-28 8:54:30;RTG08;2026-05-28 8:48:30;QC01;TT19;V-AT17W22A60-999999;Y-CMIT-3A38G.3;45G1;FCL;MAE;RTG08;28/08:54;TT19;2026-05-28 8:48:30;2026-05-28 8:54:30;
TRHU4249388;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:47:30;;;2026-05-28 8:54:30;RTG03;2026-05-28 8:47:30;QC04;TT13;V-HN06W22A70-999999;Y-CMIT-1F22G.5;45G1;FCL;MAE;RTG03;28/08:54;TT13;2026-05-28 8:47:30;2026-05-28 8:54:30;
TIIU2266437;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:43:30;2;;2026-05-28 8:54:30;RTG12;2026-05-28 8:43:30;QC03;TT31;V-DN25W22A53-999999;Y-CMIT-1H21G.2;22G1;FCL;MAE;RTG12;28/08:54;TT31;2026-05-28 8:43:30;2026-05-28 8:54:30;
MRKU8833239;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:46:30;2;;2026-05-28 8:53:30;RTG07;2026-05-28 8:46:30;QC03;TT33;V-DN25W22A53-999999;Y-CMIT-3B35E.4;22G1;FCL;MAE;RTG07;28/08:53;TT33;2026-05-28 8:46:30;2026-05-28 8:53:30;
SEKU1470213;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:44:30;1;;2026-05-28 8:53:30;RTG12;2026-05-28 8:44:30;QC03;TT31;V-DN25W22A53-999999;Y-CMIT-1H21D.1;22G1;FCL;HLC;RTG12;28/08:53;TT31;2026-05-28 8:44:30;2026-05-28 8:53:30;
FSCU7698166;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:43:30;5;WAITING;2026-05-28 8:52:30;RTG02;2026-05-28 8:43:30;QC06;TT41;V-HN02W22A69-999999;Y-CMIT-3C39E.2;22G1;FCL;HLC;RTG02;28/08:52;TT41;2026-05-28 8:43:30;2026-05-28 8:52:30;
FSCU8256343;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:52:30;2;;2026-05-28 8:52:30;QC05;2026-05-28 8:47:30;EH01;TT15;Y-CMIT-4Z10D.3;V-LS01C621N-140384;45G1;MTY;ZIM;EH01;28/08:47;TT15;2026-05-28 8:47:30;2026-05-28 8:52:30;
MRSU0571198;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:47:30;1;;2026-05-28 8:51:30;RTG07;2026-05-28 8:47:30;QC03;TT33;V-DN25W22A53-999999;Y-CMIT-3B35G.4;22G1;FCL;MAE;RTG07;28/08:51;TT33;2026-05-28 8:47:30;2026-05-28 8:51:30;
FCIU5323449;GATE OUT;29E29125;D1 28/05/2026;;GATE;;2026-05-28 8:51:30;;;2026-05-28 8:51:30;;2026-05-28 8:49:30;RTG10;;Y-CMIT-4D21C.1;T-29E29125-TIP-S;22G1;FCL;CMA;RTG10;28/08:51;;;;
TEMU8345112;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:42:30;2;;2026-05-28 8:51:30;RTG11;2026-05-28 8:42:30;QC07;TT20;V-AT17W22A60-999999;Y-CMIT-2C20C.5;45G1;FCL;MAE;RTG11;28/08:51;TT20;2026-05-28 8:42:30;2026-05-28 8:51:30;
HAMU2742169;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 8:43:30;2;;2026-05-28 8:51:30;RTG14;2026-05-28 8:43:30;QC01;TT39;V-AT17W22A60-999999;Y-CMIT-2G06G.3;45G1;FCL;HLC;RTG14;28/08:51;TT39;2026-05-28 8:43:30;2026-05-28 8:51:30;
FCIU9086330;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 8:46:30;1;;2026-05-28 8:51:30;RTG03;2026-05-28 8:46:30;QC01;TT40;V-AT17W22A60-999999;Y-CMIT-1F10D.5;45G1;FCL;MAE;RTG03;28/08:51;TT40;2026-05-28 8:46:30;2026-05-28 8:51:30;
MSKU7277522;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:40:30;1;;2026-05-28 8:51:30;RTG05;2026-05-28 8:40:30;QC03;TT14;V-DN25W22A53-999999;Y-CMIT-3F07C.4;22G1;FCL;MAE;RTG05;28/08:51;TT14;2026-05-28 8:40:30;2026-05-28 8:51:30;
NIDU2378921;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:43:30;;;2026-05-28 8:50:30;RTG02;2026-05-28 8:43:30;QC06;TT41;V-HN02W22A69-999999;Y-CMIT-3C39F.1;22G1;FCL;HLC;RTG02;28/08:50;TT41;2026-05-28 8:43:30;2026-05-28 8:50:30;
CAAU7149850;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:50:30;1;;2026-05-28 8:50:30;QC05;2026-05-28 8:44:30;EH01;TT30;Y-CMIT-4Z10E.1;V-LS01C621N-140084;45G1;MTY;ZIM;EH01;28/08:44;TT30;2026-05-28 8:44:30;2026-05-28 8:50:30;
MRSU4462810;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:45:30;1;;2026-05-28 8:50:30;RTG01;2026-05-28 8:45:30;QC07;TT36;V-AT17W22A60-999999;Y-CMIT-1J18E.2;45G1;FCL;MAE;RTG01;28/08:50;TT36;2026-05-28 8:45:30;2026-05-28 8:50:30;
HLBU3391731;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:45:30;2;;2026-05-28 8:50:30;RTG13;2026-05-28 8:45:30;QC06;TT29;V-HN02W22A69-999999;Y-CMIT-1A10E.1;45G1;FCL;HLC;RTG13;28/08:50;TT29;2026-05-28 8:45:30;2026-05-28 8:50:30;
GAOU7057950;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:49:30;1;;2026-05-28 8:49:30;QC05;2026-05-28 8:39:30;RS02;TT11;Y-CMIT-5Y12C.3;V-LS01C621N-140188;45G1;MTY;ZIM;RS02;28/08:39;TT11;2026-05-28 8:39:30;2026-05-28 8:49:30;
HLBU4079100;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:41:30;1;;2026-05-28 8:48:30;RTG05;2026-05-28 8:41:30;QC03;TT14;V-DN25W22A53-999999;Y-CMIT-3F07E.2;22G1;FCL;HLC;RTG05;28/08:48;TT14;2026-05-28 8:41:30;2026-05-28 8:48:30;
HLXU1141350;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 8:48:30;;;2026-05-28 8:48:30;RTG10;2026-05-28 8:47:30;RTG10;RTG10;Y-CMIT-4D21C.2;Y-CMIT-4D21F.2;22G1;FCL;HLC;RTG10;28/08:48;;;;
FFAU6716356;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 8:41:30;5;WAITING;2026-05-28 8:48:30;RTG01;2026-05-28 8:41:30;QC01;TT42;V-AT17W22A60-999999;Y-CMIT-1J18E.1;45G1;FCL;MAE;RTG01;28/08:48;TT42;2026-05-28 8:41:30;2026-05-28 8:48:30;
HLXU8583924;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:40:30;1;;2026-05-28 8:48:30;RTG15;2026-05-28 8:40:30;QC04;TT43;V-HN06W22A70-999999;Y-CMIT-4E26C.2;45G1;FCL;HLC;RTG15;28/08:48;TT43;2026-05-28 8:40:30;2026-05-28 8:48:30;
MSKU1888503;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:40:30;3;;2026-05-28 8:48:30;RTG08;2026-05-28 8:40:30;QC07;TT35;V-AT17W22A60-999999;Y-CMIT-3A38G.2;45G1;FCL;MAE;RTG08;28/08:48;TT35;2026-05-28 8:40:30;2026-05-28 8:48:30;
ZCSU7957817;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:48:30;4;WAITING;2026-05-28 8:48:30;QC05;2026-05-28 8:42:30;EH01;TT04;Y-CMIT-4Z10E.2;V-LS01C621N-140284;45G1;MTY;ZIM;EH01;28/08:42;TT04;2026-05-28 8:42:30;2026-05-28 8:48:30;
HAMU4143365;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:41:30;1;;2026-05-28 8:47:30;RTG11;2026-05-28 8:41:30;QC04;TT23;V-HN06W22A70-999999;Y-CMIT-1C30F.2;45G1;FCL;HLC;RTG11;28/08:47;TT23;2026-05-28 8:41:30;2026-05-28 8:47:30;
GCXU2327968;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:35:30;4;WAITING;2026-05-28 8:47:30;RTG03;2026-05-28 8:35:30;QC06;TT07;V-HN02W22A69-999999;Y-CMIT-2F05G.1;22G1;FCL;HLC;RTG03;28/08:47;TT07;2026-05-28 8:35:30;2026-05-28 8:47:30;
MRKU6334879;GATE IN;72C09103;D1 28/05/2026;;GATE;;2026-05-28 8:47:30;;;2026-05-28 8:47:30;UN03;;;;T-72C09103 (TIP);Y-CMIT-2V10D.4;45G1;MTY;MAE;UN03;28/08:47;;;;
TCKU6173010;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:34:30;3;;2026-05-28 8:46:30;RTG12;2026-05-28 8:34:30;QC04;TT25;V-HN06W22A70-999999;Y-CMIT-1H24E.3;45G1;FCL;MAE;RTG12;28/08:46;TT25;2026-05-28 8:34:30;2026-05-28 8:46:30;
HAMU4646360;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:33:30;2;;2026-05-28 8:46:30;RTG07;2026-05-28 8:33:30;QC03;TT19;V-DN25W22A53-999999;Y-CMIT-4B24B.4;45G1;FCL;HLC;RTG07;28/08:46;TT19;2026-05-28 8:33:30;2026-05-28 8:46:30;
BMOU1417475;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 8:46:30;;;2026-05-28 8:46:30;RTG10;2026-05-28 8:44:30;RTG10;RTG10;Y-CMIT-4D21C.3;Y-CMIT-4D21F.1;22G1;FCL;HLC;RTG10;28/08:46;;;;
HLBU2842126;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:29:30;2;;2026-05-28 8:46:30;RTG01;2026-05-28 8:29:30;QC06;TT12;V-HN02W22A69-999999;Y-CMIT-1J10B.1;45G1;FCL;HLC;RTG01;28/08:46;TT12;2026-05-28 8:29:30;2026-05-28 8:46:30;
MSKU5698100;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:37:30;3;;2026-05-28 8:46:30;RTG13;2026-05-28 8:37:30;QC03;TT16;V-DN25W22A53-999999;Y-CMIT-1A13D.1;22G1;FCL;MAE;RTG13;28/08:46;TT16;2026-05-28 8:37:30;2026-05-28 8:46:30;
FANU1771591;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:38:30;2;;2026-05-28 8:46:30;RTG14;2026-05-28 8:38:30;QC04;TT08;V-HN06W22A70-999999;Y-CMIT-2G22E.4;45G1;FCL;HLC;RTG14;28/08:46;TT08;2026-05-28 8:38:30;2026-05-28 8:46:30;
UETU8379058;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:39:30;1;;2026-05-28 8:45:30;RTG02;2026-05-28 8:39:30;QC04;TT13;V-HN06W22A70-999999;Y-CMIT-3C08F.3;45G1;FCL;MAE;RTG02;28/08:45;TT13;2026-05-28 8:39:30;2026-05-28 8:45:30;
TCNU2719391;LOAD;TN38W22A64L;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 8:45:30;2;;2026-05-28 8:45:30;QC02;2026-05-28 8:42:30;RTG09;TT40;Y-CMIT-1L24G.1;V-TN38W22A64L-062078;45G1;MTY;ZIM;RTG09;28/08:42;TT40;2026-05-28 8:42:30;2026-05-28 8:45:30;
HLBU2639588;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:35:30;;;2026-05-28 8:45:30;RTG03;2026-05-28 8:35:30;QC06;TT07;V-HN02W22A69-999999;Y-CMIT-2F05E.1;22G1;FCL;HLC;RTG03;28/08:45;TT07;2026-05-28 8:35:30;2026-05-28 8:45:30;
HAMU2951641;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:38:30;1;;2026-05-28 8:44:30;RTG11;2026-05-28 8:38:30;QC06;TT27;V-HN02W22A69-999999;Y-CMIT-2C06F.3;45G1;FCL;HLC;RTG11;28/08:44;TT27;2026-05-28 8:38:30;2026-05-28 8:44:30;
HPCU4682049;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:44:30;1;;2026-05-28 8:44:30;QC05;2026-05-28 8:44:30;RS02;TT21;Y-CMIT-5Y12D.1;V-LS01C621N-140288;45G1;MTY;ZIM;RS02;28/08:44;TT21;2026-05-28 8:44:30;2026-05-28 8:44:30;
SEGU3973629;GATE OUT;72H06997;D1 28/05/2026;;GATE;;2026-05-28 8:44:30;;;2026-05-28 8:44:30;;2026-05-28 8:43:30;RTG12;;Y-CMIT-1H15A.2;T-72H06997-TIP-S;22G1;FCL;HAL;RTG12;28/08:44;;;;
MRKU9892350;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:39:30;2;;2026-05-28 8:43:30;RTG13;2026-05-28 8:39:30;QC03;TT16;V-DN25W22A53-999999;Y-CMIT-1A13E.1;22G1;FCL;MAE;RTG13;28/08:43;TT16;2026-05-28 8:39:30;2026-05-28 8:43:30;
MSKU1256179;GATE IN;72C08234;D1 28/05/2026;;GATE;;2026-05-28 8:43:30;;;2026-05-28 8:43:30;UN03;;;;T-72C08234-TIP;Y-CMIT-1Z38C.2;45G1;MTY;MAE;UN03;28/08:43;;;;
MRKU0707867;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:20:30;;;2026-05-28 8:43:30;RTG01;2026-05-28 8:20:30;QC07;TT36;V-AT17W22A60-999999;Y-CMIT-1J22A.1;42G1;FCL;MAE;RTG01;28/08:43;TT36;2026-05-28 8:20:30;2026-05-28 8:43:30;
ZCSU7719167;LOAD;TN38W22A64L;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 8:43:30;1;;2026-05-28 8:43:30;QC02;2026-05-28 8:40:30;RTG09;TT24;Y-CMIT-1L24F.1;V-TN38W22A64L-062076;45G1;MTY;ZIM;RTG09;28/08:40;TT24;2026-05-28 8:40:30;2026-05-28 8:43:30;
CMAU1942769;GATE OUT;72H07226;D1 28/05/2026;;GATE;;2026-05-28 8:43:30;;;2026-05-28 8:43:30;;2026-05-28 8:42:30;RTG10;;Y-CMIT-4D21F.1;T-72H07226-TIP-S;22G1;FCL;CMA;RTG10;28/08:43;;;;
CAAU9524040;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:43:30;2;;2026-05-28 8:43:30;QC05;2026-05-28 8:38:30;EH01;TT15;Y-CMIT-4Z10E.3;V-LS01C621N-140484;45G1;MTY;ZIM;EH01;28/08:38;TT15;2026-05-28 8:38:30;2026-05-28 8:43:30;
CXDU1021550;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:37:30;2;;2026-05-28 8:43:30;RTG08;2026-05-28 8:37:30;QC06;TT03;V-HN02W22A69-999999;Y-CMIT-4A15D.1;22G1;FCL;HLC;RTG08;28/08:43;TT03;2026-05-28 8:37:30;2026-05-28 8:43:30;
ZCSU7450421;LOAD;TN38W22A64L;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 8:42:30;2;;2026-05-28 8:42:30;QC02;2026-05-28 8:38:30;RTG09;TT39;Y-CMIT-1L24E.1;V-TN38W22A64L-062074;45G1;MTY;ZIM;RTG09;28/08:38;TT39;2026-05-28 8:38:30;2026-05-28 8:42:30;
SEKU6745210;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:31:30;2;;2026-05-28 8:42:30;RTG14;2026-05-28 8:31:30;QC06;TT29;V-HN02W22A69-999999;Y-CMIT-2G10B.1;45G1;FCL;HLC;RTG14;28/08:42;TT29;2026-05-28 8:31:30;2026-05-28 8:42:30;
TCLU7353754;DISCHARGE;HN02W22A69;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 8:37:30;;;2026-05-28 8:41:30;RTG08;2026-05-28 8:37:30;QC06;TT03;V-HN02W22A69-999999;Y-CMIT-4A15A.1;22G1;FCL;ZIM;RTG08;28/08:41;TT03;2026-05-28 8:37:30;2026-05-28 8:41:30;
MRSU7735945;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 8:36:30;5;WAITING;2026-05-28 8:41:30;RTG03;2026-05-28 8:36:30;QC01;TT09;V-AT17W22A60-999999;Y-CMIT-1F10B.4;45G1;FCL;MAE;RTG03;28/08:41;TT09;2026-05-28 8:36:30;2026-05-28 8:41:30;
TEMU7782252;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:35:30;6;WAITING;2026-05-28 8:41:30;RTG02;2026-05-28 8:35:30;QC07;TT20;V-AT17W22A60-999999;Y-CMIT-3C34C.4;45G1;FCL;MAE;RTG02;28/08:41;TT20;2026-05-28 8:35:30;2026-05-28 8:41:30;
ZCSU7890210;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:41:30;2;;2026-05-28 8:41:30;QC05;2026-05-28 8:39:30;RS02;TT01;Y-CMIT-5Y12C.4;V-LS01C621N-140088;45G1;MTY;ZIM;RS02;28/08:39;TT01;2026-05-28 8:39:30;2026-05-28 8:41:30;
HLBU3094482;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:34:30;1;;2026-05-28 8:41:30;RTG11;2026-05-28 8:34:30;QC03;TT33;V-DN25W22A53-999999;Y-CMIT-1C06F.5;45G1;FCL;HLC;RTG11;28/08:41;TT33;2026-05-28 8:34:30;2026-05-28 8:41:30;
ZCSU6929960;LOAD;TN38W22A64L;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 8:40:30;3;;2026-05-28 8:40:30;QC02;2026-05-28 8:37:30;UN03;TT42;Y-CMIT-2Y62A.1;V-TN38W22A64L-061678;45G1;MTY;ZIM;UN03;28/08:37;TT42;2026-05-28 8:37:30;2026-05-28 8:40:30;
MSKU3463473;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:36:30;2;;2026-05-28 8:40:30;RTG07;2026-05-28 8:36:30;QC04;TT23;V-HN06W22A70-999999;Y-CMIT-3B21E.1;22G1;MTY;MAE;RTG07;28/08:40;TT23;2026-05-28 8:36:30;2026-05-28 8:40:30;
FCIU3862061;GATE OUT;50H53646;D1 28/05/2026;;GATE;;2026-05-28 8:40:30;;;2026-05-28 8:40:30;;2026-05-28 8:38:30;RTG10;;Y-CMIT-4D21G.1;T-50H53646-TIP-S;22G1;FCL;CMA;RTG10;28/08:40;;;;
MSKU3361954;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 8:39:30;;;2026-05-28 8:39:30;UN03;2026-05-28 8:39:30;UN03;UN03;Y-CMIT-2Y35A.3;Y-CMIT-2Y35B.1;22G1;MTY;MAE;UN03;28/08:39;;;;
MRKU1066048;DISCHARGE;AT17W22A60;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 8:25:30;3;;2026-05-28 8:39:30;RTG13;2026-05-28 8:25:30;QC07;TT35;V-AT17W22A60-999999;Y-CMIT-2A34D.5;42G1;FCL;MAE;RTG13;28/08:39;TT35;2026-05-28 8:25:30;2026-05-28 8:39:30;
ZCSU6760931;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:39:30;1;;2026-05-28 8:39:30;QC05;2026-05-28 8:36:30;EH01;TT30;Y-CMIT-4Z10E.4;V-LS01C621N-140582;45G1;MTY;ZIM;EH01;28/08:36;TT30;2026-05-28 8:36:30;2026-05-28 8:39:30;
FDCU0144672;DISCHARGE;DN25W22A53;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 8:31:30;6;WAITING;2026-05-28 8:39:30;RTG14;2026-05-28 8:31:30;QC03;TT31;V-DN25W22A53-999999;Y-CMIT-2G10C.2;45G1;FCL;HLC;RTG14;28/08:39;TT31;2026-05-28 8:31:30;2026-05-28 8:39:30;
JXLU6194731;LOAD;LS01C621N;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 8:38:30;7;WAITING;2026-05-28 8:38:30;QC05;2026-05-28 8:34:30;EH01;TT04;Y-CMIT-4Z10F.1;V-LS01C621N-140382;45G1;MTY;ZIM;EH01;28/08:34;TT04;2026-05-28 8:34:30;2026-05-28 8:38:30;
HAMU1276132;DISCHARGE;HN06W22A70;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 8:31:30;3;;2026-05-28 8:37:30;RTG11;2026-05-28 8:31:30;QC04;TT43;V-HN06W22A70-999999;Y-CMIT-1C30G.3;45G1;FCL;HLC;RTG11;28/08:37;TT43;2026-05-28 8:31:30;2026-05-28 8:37:30;
